job_name,status,start_time,end_time,duration_min,sla_limit_min,sla_breached,error_code,run_date
PORTF_RPT_DAILY,SUCCESS,2024-04-07 03:54:00,2024-04-07 04:13:00,19,30,False,,2024-04-07
CASH_FLOW_EXTRACT,FAILED,2024-11-24 20:38:00,2024-11-24 20:39:00,1,20,False,RC=8,2024-11-24
PERF_ATTR_JOB,SUCCESS,2024-03-05 18:13:00,2024-03-05 18:22:00,9,45,False,,2024-03-05
COMPLIANCE_RPT,FAILED,2024-04-16 18:13:00,2024-04-16 18:40:00,27,55,False,RC=12,2024-04-16
TRANS_LOG_PARSER,FAILED,2024-11-01 00:17:00,2024-11-01 00:20:00,3,25,False,RC=12,2024-11-01
DIVIDEND_PROC,SUCCESS,2024-03-30 03:42:00,2024-03-30 03:47:00,5,30,False,,2024-03-30
INVEST_RECON_JOB,SUCCESS,2024-05-01 18:20:00,2024-05-01 18:26:00,6,45,False,,2024-05-01
INVEST_RECON_JOB,SUCCESS,2024-03-05 23:26:00,2024-03-06 00:04:00,38,45,False,,2024-03-05
CASH_FLOW_EXTRACT,FAILED,2024-08-31 14:49:00,2024-08-31 14:55:00,6,20,False,JCL ERROR,2024-08-31
FX_RATE_LOAD,SUCCESS,2024-09-14 07:39:00,2024-09-14 07:44:00,5,10,False,,2024-09-14
TRADE_SETTLE_CHK,FAILED,2024-12-03 16:19:00,2024-12-03 16:34:00,15,35,False,RC=8,2024-12-03
PORTF_RPT_DAILY,LATE,2024-07-24 13:43:00,2024-07-24 14:24:00,41,30,True,,2024-07-24
RISK_CALC_JOB,FAILED,2024-08-15 02:57:00,2024-08-15 03:00:00,3,40,False,ABEND S0C7,2024-08-15
FX_RATE_LOAD,SUCCESS,2024-03-05 08:39:00,2024-03-05 08:48:00,9,10,False,,2024-03-05
DIVIDEND_PROC,FAILED,2024-07-14 19:33:00,2024-07-14 19:38:00,5,30,False,ABEND S222,2024-07-14
DIVIDEND_PROC,SUCCESS,2024-02-20 22:07:00,2024-02-20 22:32:00,25,30,False,,2024-02-20
NAV_CALC_BATCH,ABENDED,2024-10-09 23:55:00,2024-10-10 00:02:00,7,50,False,ABEND S222,2024-10-09
RISK_CALC_JOB,RUNNING,2024-07-30 10:52:00,2024-07-30 11:26:00,34,40,False,,2024-07-30
POSITION_SYNC,SUCCESS,2024-02-18 10:27:00,2024-02-18 10:37:00,10,20,False,,2024-02-18
NAV_CALC_BATCH,SUCCESS,2024-03-19 21:59:00,2024-03-19 22:34:00,35,50,False,,2024-03-19
CASH_FLOW_EXTRACT,SUCCESS,2024-02-13 02:27:00,2024-02-13 02:33:00,6,20,False,,2024-02-13
TRADE_SETTLE_CHK,FAILED,2024-03-07 17:03:00,2024-03-07 17:14:00,11,35,False,RC=8,2024-03-07
POSITION_SYNC,SUCCESS,2024-12-06 13:55:00,2024-12-06 14:14:00,19,20,False,,2024-12-06
TRADE_SETTLE_CHK,SUCCESS,2024-05-27 19:19:00,2024-05-27 19:35:00,16,35,False,,2024-05-27
CASH_FLOW_EXTRACT,SUCCESS,2024-04-18 04:42:00,2024-04-18 04:54:00,12,20,False,,2024-04-18
CLIENT_STMT_GEN,ABENDED,2024-06-28 17:23:00,2024-06-28 17:27:00,4,60,False,ABEND S0C7,2024-06-28
FX_RATE_LOAD,SUCCESS,2024-08-07 17:49:00,2024-08-07 17:58:00,9,10,False,,2024-08-07
FX_RATE_LOAD,FAILED,2024-10-12 00:38:00,2024-10-12 00:41:00,3,10,False,RC=8,2024-10-12
INVEST_RECON_JOB,SUCCESS,2024-06-07 10:22:00,2024-06-07 10:27:00,5,45,False,,2024-06-07
INVEST_RECON_JOB,ABENDED,2024-10-16 21:25:00,2024-10-16 21:28:00,3,45,False,RC=12,2024-10-16
TRADE_SETTLE_CHK,SUCCESS,2024-01-16 02:47:00,2024-01-16 03:08:00,21,35,False,,2024-01-16
CLIENT_STMT_GEN,SUCCESS,2024-08-20 10:10:00,2024-08-20 10:38:00,28,60,False,,2024-08-20
SLA_MONITOR_BATCH,FAILED,2024-10-17 19:05:00,2024-10-17 19:06:00,1,15,False,RC=12,2024-10-17
INVEST_RECON_JOB,FAILED,2024-01-26 21:05:00,2024-01-26 21:14:00,9,45,False,ABEND S222,2024-01-26
NAV_CALC_BATCH,SUCCESS,2024-11-06 14:26:00,2024-11-06 14:48:00,22,50,False,,2024-11-06
CLIENT_STMT_GEN,FAILED,2024-02-28 11:27:00,2024-02-28 11:31:00,4,60,False,ABEND S0C7,2024-02-28
NAV_CALC_BATCH,FAILED,2024-09-06 16:42:00,2024-09-06 16:52:00,10,50,False,RC=8,2024-09-06
CLIENT_STMT_GEN,SUCCESS,2024-11-02 01:00:00,2024-11-02 01:18:00,18,60,False,,2024-11-02
SLA_MONITOR_BATCH,LATE,2024-03-11 08:18:00,2024-03-11 08:58:00,40,15,True,,2024-03-11
CASH_FLOW_EXTRACT,SUCCESS,2024-08-08 05:08:00,2024-08-08 05:19:00,11,20,False,,2024-08-08
DIVIDEND_PROC,FAILED,2024-09-13 17:53:00,2024-09-13 18:04:00,11,30,False,ABEND S0C7,2024-09-13
CASH_FLOW_EXTRACT,SUCCESS,2024-01-22 13:01:00,2024-01-22 13:13:00,12,20,False,,2024-01-22
EOD_CLOSE_PROC,SUCCESS,2024-06-09 18:27:00,2024-06-09 19:23:00,56,70,False,,2024-06-09
TRADE_SETTLE_CHK,SUCCESS,2024-05-28 03:25:00,2024-05-28 03:30:00,5,35,False,,2024-05-28
TRANS_LOG_PARSER,SUCCESS,2024-11-12 14:53:00,2024-11-12 15:09:00,16,25,False,,2024-11-12
CASH_FLOW_EXTRACT,SUCCESS,2024-02-24 07:27:00,2024-02-24 07:41:00,14,20,False,,2024-02-24
POSITION_SYNC,SUCCESS,2024-07-21 09:47:00,2024-07-21 09:57:00,10,20,False,,2024-07-21
CLIENT_STMT_GEN,SUCCESS,2024-03-27 02:32:00,2024-03-27 03:17:00,45,60,False,,2024-03-27
CASH_FLOW_EXTRACT,SUCCESS,2024-04-09 11:22:00,2024-04-09 11:38:00,16,20,False,,2024-04-09
COMPLIANCE_RPT,SUCCESS,2024-03-16 07:06:00,2024-03-16 07:20:00,14,55,False,,2024-03-16
SLA_MONITOR_BATCH,SUCCESS,2024-11-04 04:48:00,2024-11-04 04:54:00,6,15,False,,2024-11-04
INVEST_RECON_JOB,LATE,2024-11-17 15:29:00,2024-11-17 17:07:00,98,45,True,,2024-11-17
FX_RATE_LOAD,FAILED,2024-08-17 21:59:00,2024-08-17 22:04:00,5,10,False,JCL ERROR,2024-08-17
TRANS_LOG_PARSER,ABENDED,2024-11-17 10:09:00,2024-11-17 10:17:00,8,25,False,RC=8,2024-11-17
RISK_CALC_JOB,SUCCESS,2024-06-04 08:37:00,2024-06-04 08:45:00,8,40,False,,2024-06-04
TRANS_LOG_PARSER,SUCCESS,2024-06-07 14:28:00,2024-06-07 14:34:00,6,25,False,,2024-06-07
PORTF_RPT_DAILY,SUCCESS,2024-05-26 02:41:00,2024-05-26 02:48:00,7,30,False,,2024-05-26
FX_RATE_LOAD,SUCCESS,2024-07-15 14:37:00,2024-07-15 14:46:00,9,10,False,,2024-07-15
PERF_ATTR_JOB,FAILED,2024-01-22 14:58:00,2024-01-22 15:17:00,19,45,False,RC=12,2024-01-22
TRANS_LOG_PARSER,SUCCESS,2024-09-13 04:03:00,2024-09-13 04:22:00,19,25,False,,2024-09-13
CASH_FLOW_EXTRACT,ABENDED,2024-06-24 22:05:00,2024-06-24 22:14:00,9,20,False,RC=12,2024-06-24
PORTF_RPT_DAILY,SUCCESS,2024-08-12 14:33:00,2024-08-12 14:54:00,21,30,False,,2024-08-12
FX_RATE_LOAD,SUCCESS,2024-07-09 09:24:00,2024-07-09 09:32:00,8,10,False,,2024-07-09
PERF_ATTR_JOB,SUCCESS,2024-11-02 01:50:00,2024-11-02 02:16:00,26,45,False,,2024-11-02
CASH_FLOW_EXTRACT,SUCCESS,2024-10-12 21:24:00,2024-10-12 21:33:00,9,20,False,,2024-10-12
SLA_MONITOR_BATCH,FAILED,2024-12-02 19:55:00,2024-12-02 19:57:00,2,15,False,ABEND S0C7,2024-12-02
CASH_FLOW_EXTRACT,SUCCESS,2024-03-13 11:19:00,2024-03-13 11:34:00,15,20,False,,2024-03-13
TRADE_SETTLE_CHK,FAILED,2024-03-07 19:45:00,2024-03-07 19:48:00,3,35,False,ABEND S0C7,2024-03-07
DIVIDEND_PROC,SUCCESS,2024-06-17 04:42:00,2024-06-17 05:09:00,27,30,False,,2024-06-17
COMPLIANCE_RPT,LATE,2024-12-16 16:05:00,2024-12-16 17:46:00,101,55,True,,2024-12-16
NAV_CALC_BATCH,SUCCESS,2024-07-04 00:23:00,2024-07-04 00:47:00,24,50,False,,2024-07-04
INVEST_RECON_JOB,LATE,2024-06-23 15:12:00,2024-06-23 16:16:00,64,45,True,,2024-06-23
INVEST_RECON_JOB,SUCCESS,2024-05-31 03:32:00,2024-05-31 04:11:00,39,45,False,,2024-05-31
COMPLIANCE_RPT,FAILED,2024-09-26 01:42:00,2024-09-26 01:53:00,11,55,False,JCL ERROR,2024-09-26
INVEST_RECON_JOB,SUCCESS,2024-03-19 05:11:00,2024-03-19 05:55:00,44,45,False,,2024-03-19
PERF_ATTR_JOB,RUNNING,2024-08-12 01:26:00,2024-08-12 01:54:00,28,45,False,,2024-08-12
NAV_CALC_BATCH,FAILED,2024-08-15 19:18:00,2024-08-15 19:43:00,25,50,False,ABEND S222,2024-08-15
CLIENT_STMT_GEN,SUCCESS,2024-06-07 15:57:00,2024-06-07 16:55:00,58,60,False,,2024-06-07
CLIENT_STMT_GEN,SUCCESS,2024-10-19 14:29:00,2024-10-19 15:23:00,54,60,False,,2024-10-19
SLA_MONITOR_BATCH,FAILED,2024-09-14 16:26:00,2024-09-14 16:28:00,2,15,False,RC=12,2024-09-14
PERF_ATTR_JOB,SUCCESS,2024-05-08 01:41:00,2024-05-08 02:16:00,35,45,False,,2024-05-08
COMPLIANCE_RPT,SUCCESS,2024-02-22 22:54:00,2024-02-22 23:32:00,38,55,False,,2024-02-22
COMPLIANCE_RPT,SUCCESS,2024-02-12 05:17:00,2024-02-12 05:50:00,33,55,False,,2024-02-12
EOD_CLOSE_PROC,SUCCESS,2024-08-11 02:58:00,2024-08-11 03:31:00,33,70,False,,2024-08-11
COMPLIANCE_RPT,SUCCESS,2024-06-27 00:26:00,2024-06-27 00:34:00,8,55,False,,2024-06-27
POSITION_SYNC,SUCCESS,2024-04-30 12:05:00,2024-04-30 12:15:00,10,20,False,,2024-04-30
CLIENT_STMT_GEN,SUCCESS,2024-02-20 22:41:00,2024-02-20 23:07:00,26,60,False,,2024-02-20
PERF_ATTR_JOB,SUCCESS,2024-01-20 09:58:00,2024-01-20 10:33:00,35,45,False,,2024-01-20
TRADE_SETTLE_CHK,ABENDED,2024-12-27 15:28:00,2024-12-27 15:29:00,1,35,False,RC=8,2024-12-27
PORTF_RPT_DAILY,SUCCESS,2024-03-17 17:46:00,2024-03-17 18:10:00,24,30,False,,2024-03-17
DIVIDEND_PROC,SUCCESS,2024-05-27 07:19:00,2024-05-27 07:27:00,8,30,False,,2024-05-27
PORTF_RPT_DAILY,SUCCESS,2024-11-23 19:29:00,2024-11-23 19:36:00,7,30,False,,2024-11-23
CASH_FLOW_EXTRACT,ABENDED,2024-09-12 19:34:00,2024-09-12 19:35:00,1,20,False,JCL ERROR,2024-09-12
FX_RATE_LOAD,SUCCESS,2024-03-14 09:27:00,2024-03-14 09:32:00,5,10,False,,2024-03-14
FX_RATE_LOAD,SUCCESS,2024-10-19 13:11:00,2024-10-19 13:16:00,5,10,False,,2024-10-19
DIVIDEND_PROC,LATE,2024-02-04 16:34:00,2024-02-04 17:41:00,67,30,True,,2024-02-04
PERF_ATTR_JOB,LATE,2024-10-10 00:24:00,2024-10-10 02:09:00,105,45,True,,2024-10-10
RISK_CALC_JOB,SUCCESS,2024-07-17 11:16:00,2024-07-17 11:22:00,6,40,False,,2024-07-17
TRANS_LOG_PARSER,FAILED,2024-06-25 07:46:00,2024-06-25 07:57:00,11,25,False,RC=8,2024-06-25
PERF_ATTR_JOB,SUCCESS,2024-06-19 04:02:00,2024-06-19 04:29:00,27,45,False,,2024-06-19
DIVIDEND_PROC,SUCCESS,2024-11-25 05:53:00,2024-11-25 06:22:00,29,30,False,,2024-11-25
NAV_CALC_BATCH,SUCCESS,2024-12-22 15:40:00,2024-12-22 15:56:00,16,50,False,,2024-12-22
PERF_ATTR_JOB,SUCCESS,2024-08-22 01:18:00,2024-08-22 01:35:00,17,45,False,,2024-08-22
PORTF_RPT_DAILY,FAILED,2024-01-22 10:59:00,2024-01-22 11:04:00,5,30,False,JCL ERROR,2024-01-22
POSITION_SYNC,LATE,2024-10-05 15:16:00,2024-10-05 15:43:00,27,20,True,,2024-10-05
PERF_ATTR_JOB,SUCCESS,2024-05-26 11:55:00,2024-05-26 12:03:00,8,45,False,,2024-05-26
COMPLIANCE_RPT,FAILED,2024-05-19 03:51:00,2024-05-19 04:03:00,12,55,False,ABEND S222,2024-05-19
EOD_CLOSE_PROC,SUCCESS,2024-08-13 12:21:00,2024-08-13 12:49:00,28,70,False,,2024-08-13
RISK_CALC_JOB,FAILED,2024-07-07 16:17:00,2024-07-07 16:20:00,3,40,False,ABEND S222,2024-07-07
CASH_FLOW_EXTRACT,SUCCESS,2024-04-02 17:18:00,2024-04-02 17:28:00,10,20,False,,2024-04-02
CASH_FLOW_EXTRACT,SUCCESS,2024-12-04 09:19:00,2024-12-04 09:31:00,12,20,False,,2024-12-04
FX_RATE_LOAD,FAILED,2024-03-26 22:28:00,2024-03-26 22:31:00,3,10,False,ABEND S222,2024-03-26
PORTF_RPT_DAILY,FAILED,2024-06-29 19:27:00,2024-06-29 19:32:00,5,30,False,RC=8,2024-06-29
CASH_FLOW_EXTRACT,FAILED,2024-07-26 11:32:00,2024-07-26 11:35:00,3,20,False,RC=8,2024-07-26
INVEST_RECON_JOB,ABENDED,2024-12-13 14:02:00,2024-12-13 14:07:00,5,45,False,RC=8,2024-12-13
CLIENT_STMT_GEN,FAILED,2024-07-06 11:24:00,2024-07-06 11:43:00,19,60,False,RC=8,2024-07-06
FX_RATE_LOAD,SUCCESS,2024-08-18 11:23:00,2024-08-18 11:31:00,8,10,False,,2024-08-18
PERF_ATTR_JOB,SUCCESS,2024-03-11 16:23:00,2024-03-11 16:53:00,30,45,False,,2024-03-11
TRANS_LOG_PARSER,SUCCESS,2024-05-07 03:01:00,2024-05-07 03:11:00,10,25,False,,2024-05-07
RISK_CALC_JOB,SUCCESS,2024-10-14 03:16:00,2024-10-14 03:37:00,21,40,False,,2024-10-14
TRADE_SETTLE_CHK,SUCCESS,2024-11-09 09:44:00,2024-11-09 10:18:00,34,35,False,,2024-11-09
RISK_CALC_JOB,SUCCESS,2024-03-10 02:28:00,2024-03-10 02:44:00,16,40,False,,2024-03-10
EOD_CLOSE_PROC,FAILED,2024-02-14 21:54:00,2024-02-14 22:15:00,21,70,False,ABEND S0C7,2024-02-14
TRADE_SETTLE_CHK,SUCCESS,2024-10-04 09:57:00,2024-10-04 10:11:00,14,35,False,,2024-10-04
COMPLIANCE_RPT,SUCCESS,2024-12-29 22:40:00,2024-12-29 22:56:00,16,55,False,,2024-12-29
PERF_ATTR_JOB,SUCCESS,2024-04-24 03:12:00,2024-04-24 03:25:00,13,45,False,,2024-04-24
CLIENT_STMT_GEN,FAILED,2024-01-14 11:35:00,2024-01-14 11:54:00,19,60,False,ABEND S0C7,2024-01-14
RISK_CALC_JOB,ABENDED,2024-10-09 04:39:00,2024-10-09 04:42:00,3,40,False,RC=8,2024-10-09
SLA_MONITOR_BATCH,SUCCESS,2024-09-02 16:26:00,2024-09-02 16:37:00,11,15,False,,2024-09-02
COMPLIANCE_RPT,SUCCESS,2024-03-05 10:41:00,2024-03-05 10:50:00,9,55,False,,2024-03-05
RISK_CALC_JOB,SUCCESS,2024-09-21 11:08:00,2024-09-21 11:24:00,16,40,False,,2024-09-21
PERF_ATTR_JOB,LATE,2024-08-09 16:58:00,2024-08-09 18:43:00,105,45,True,,2024-08-09
PORTF_RPT_DAILY,ABENDED,2024-09-22 04:19:00,2024-09-22 04:22:00,3,30,False,RC=12,2024-09-22
TRANS_LOG_PARSER,LATE,2024-04-25 11:33:00,2024-04-25 12:21:00,48,25,True,,2024-04-25
COMPLIANCE_RPT,SUCCESS,2024-04-10 20:35:00,2024-04-10 20:57:00,22,55,False,,2024-04-10
INVEST_RECON_JOB,SUCCESS,2024-11-10 17:05:00,2024-11-10 17:42:00,37,45,False,,2024-11-10
NAV_CALC_BATCH,SUCCESS,2024-10-24 04:10:00,2024-10-24 04:57:00,47,50,False,,2024-10-24
FX_RATE_LOAD,FAILED,2024-11-05 10:53:00,2024-11-05 10:58:00,5,10,False,RC=8,2024-11-05
COMPLIANCE_RPT,ABENDED,2024-02-11 01:41:00,2024-02-11 02:06:00,25,55,False,JCL ERROR,2024-02-11
SLA_MONITOR_BATCH,FAILED,2024-10-19 13:39:00,2024-10-19 13:45:00,6,15,False,RC=8,2024-10-19
RISK_CALC_JOB,RUNNING,2024-10-06 09:41:00,2024-10-06 10:05:00,24,40,False,,2024-10-06
RISK_CALC_JOB,SUCCESS,2024-12-16 12:19:00,2024-12-16 12:53:00,34,40,False,,2024-12-16
CASH_FLOW_EXTRACT,FAILED,2024-03-21 14:26:00,2024-03-21 14:34:00,8,20,False,ABEND S222,2024-03-21
CLIENT_STMT_GEN,SUCCESS,2024-03-14 10:55:00,2024-03-14 11:45:00,50,60,False,,2024-03-14
TRANS_LOG_PARSER,FAILED,2024-06-25 12:08:00,2024-06-25 12:14:00,6,25,False,JCL ERROR,2024-06-25
DIVIDEND_PROC,SUCCESS,2024-05-03 14:07:00,2024-05-03 14:20:00,13,30,False,,2024-05-03
RISK_CALC_JOB,SUCCESS,2024-02-19 01:18:00,2024-02-19 01:47:00,29,40,False,,2024-02-19
COMPLIANCE_RPT,SUCCESS,2024-05-07 05:52:00,2024-05-07 06:17:00,25,55,False,,2024-05-07
EOD_CLOSE_PROC,SUCCESS,2024-06-09 06:48:00,2024-06-09 07:13:00,25,70,False,,2024-06-09
RISK_CALC_JOB,LATE,2024-08-27 15:56:00,2024-08-27 17:00:00,64,40,True,,2024-08-27
RISK_CALC_JOB,SUCCESS,2024-07-20 16:29:00,2024-07-20 16:49:00,20,40,False,,2024-07-20
CLIENT_STMT_GEN,SUCCESS,2024-01-25 01:18:00,2024-01-25 01:54:00,36,60,False,,2024-01-25
FX_RATE_LOAD,RUNNING,2024-11-30 21:30:00,2024-11-30 21:37:00,7,10,False,,2024-11-30
DIVIDEND_PROC,SUCCESS,2024-02-25 13:08:00,2024-02-25 13:21:00,13,30,False,,2024-02-25
TRADE_SETTLE_CHK,SUCCESS,2024-07-25 11:02:00,2024-07-25 11:19:00,17,35,False,,2024-07-25
PORTF_RPT_DAILY,SUCCESS,2024-04-09 11:35:00,2024-04-09 11:49:00,14,30,False,,2024-04-09
CASH_FLOW_EXTRACT,SUCCESS,2024-08-18 17:17:00,2024-08-18 17:35:00,18,20,False,,2024-08-18
FX_RATE_LOAD,FAILED,2024-03-01 04:06:00,2024-03-01 04:10:00,4,10,False,ABEND S0C7,2024-03-01
PERF_ATTR_JOB,LATE,2024-10-12 11:48:00,2024-10-12 12:47:00,59,45,True,,2024-10-12
CLIENT_STMT_GEN,SUCCESS,2024-07-24 16:02:00,2024-07-24 16:09:00,7,60,False,,2024-07-24
PORTF_RPT_DAILY,SUCCESS,2024-06-19 15:33:00,2024-06-19 15:52:00,19,30,False,,2024-06-19
INVEST_RECON_JOB,SUCCESS,2024-09-20 04:20:00,2024-09-20 05:04:00,44,45,False,,2024-09-20
TRANS_LOG_PARSER,SUCCESS,2024-11-11 23:53:00,2024-11-12 00:07:00,14,25,False,,2024-11-11
FX_RATE_LOAD,SUCCESS,2024-09-17 17:31:00,2024-09-17 17:40:00,9,10,False,,2024-09-17
SLA_MONITOR_BATCH,SUCCESS,2024-01-09 11:21:00,2024-01-09 11:27:00,6,15,False,,2024-01-09
POSITION_SYNC,SUCCESS,2024-12-18 20:01:00,2024-12-18 20:15:00,14,20,False,,2024-12-18
RISK_CALC_JOB,SUCCESS,2024-12-01 18:36:00,2024-12-01 18:55:00,19,40,False,,2024-12-01
TRADE_SETTLE_CHK,SUCCESS,2024-09-02 05:33:00,2024-09-02 05:58:00,25,35,False,,2024-09-02
TRADE_SETTLE_CHK,SUCCESS,2024-07-13 04:52:00,2024-07-13 05:18:00,26,35,False,,2024-07-13
CLIENT_STMT_GEN,SUCCESS,2024-12-24 03:12:00,2024-12-24 03:18:00,6,60,False,,2024-12-24
RISK_CALC_JOB,SUCCESS,2024-03-18 13:44:00,2024-03-18 14:02:00,18,40,False,,2024-03-18
POSITION_SYNC,SUCCESS,2024-11-09 15:55:00,2024-11-09 16:13:00,18,20,False,,2024-11-09
TRADE_SETTLE_CHK,FAILED,2024-12-27 04:33:00,2024-12-27 04:40:00,7,35,False,JCL ERROR,2024-12-27
TRANS_LOG_PARSER,LATE,2024-09-01 16:24:00,2024-09-01 17:14:00,50,25,True,,2024-09-01
INVEST_RECON_JOB,SUCCESS,2024-09-29 10:34:00,2024-09-29 11:01:00,27,45,False,,2024-09-29
NAV_CALC_BATCH,FAILED,2024-12-14 20:51:00,2024-12-14 21:14:00,23,50,False,ABEND S0C7,2024-12-14
FX_RATE_LOAD,SUCCESS,2024-05-06 08:35:00,2024-05-06 08:42:00,7,10,False,,2024-05-06
CLIENT_STMT_GEN,LATE,2024-06-01 09:45:00,2024-06-01 11:03:00,78,60,True,,2024-06-01
TRADE_SETTLE_CHK,FAILED,2024-06-11 15:22:00,2024-06-11 15:31:00,9,35,False,ABEND S0C7,2024-06-11
CASH_FLOW_EXTRACT,SUCCESS,2024-10-05 12:57:00,2024-10-05 13:08:00,11,20,False,,2024-10-05
COMPLIANCE_RPT,SUCCESS,2024-03-15 09:02:00,2024-03-15 09:25:00,23,55,False,,2024-03-15
TRADE_SETTLE_CHK,SUCCESS,2024-08-14 20:16:00,2024-08-14 20:44:00,28,35,False,,2024-08-14
RISK_CALC_JOB,SUCCESS,2024-10-02 08:59:00,2024-10-02 09:21:00,22,40,False,,2024-10-02
INVEST_RECON_JOB,SUCCESS,2024-10-27 07:15:00,2024-10-27 07:23:00,8,45,False,,2024-10-27
NAV_CALC_BATCH,RUNNING,2024-04-25 20:14:00,2024-04-25 20:22:00,8,50,False,,2024-04-25
CASH_FLOW_EXTRACT,SUCCESS,2024-08-29 03:43:00,2024-08-29 04:00:00,17,20,False,,2024-08-29
INVEST_RECON_JOB,SUCCESS,2024-10-08 05:26:00,2024-10-08 06:01:00,35,45,False,,2024-10-08
RISK_CALC_JOB,FAILED,2024-05-27 10:18:00,2024-05-27 10:20:00,2,40,False,RC=8,2024-05-27
NAV_CALC_BATCH,SUCCESS,2024-09-30 23:46:00,2024-09-30 23:53:00,7,50,False,,2024-09-30
EOD_CLOSE_PROC,RUNNING,2024-08-01 05:59:00,2024-08-01 06:08:00,9,70,False,,2024-08-01
COMPLIANCE_RPT,SUCCESS,2024-09-10 05:59:00,2024-09-10 06:51:00,52,55,False,,2024-09-10
COMPLIANCE_RPT,RUNNING,2024-01-20 00:19:00,2024-01-20 01:00:00,41,55,False,,2024-01-20
FX_RATE_LOAD,SUCCESS,2024-06-20 09:29:00,2024-06-20 09:38:00,9,10,False,,2024-06-20
DIVIDEND_PROC,SUCCESS,2024-03-09 16:29:00,2024-03-09 16:42:00,13,30,False,,2024-03-09
CLIENT_STMT_GEN,ABENDED,2024-06-18 05:46:00,2024-06-18 06:01:00,15,60,False,ABEND S0C7,2024-06-18
TRADE_SETTLE_CHK,SUCCESS,2024-06-21 09:36:00,2024-06-21 10:02:00,26,35,False,,2024-06-21
PERF_ATTR_JOB,SUCCESS,2024-11-08 20:57:00,2024-11-08 21:27:00,30,45,False,,2024-11-08
COMPLIANCE_RPT,SUCCESS,2024-06-16 02:25:00,2024-06-16 03:12:00,47,55,False,,2024-06-16
CASH_FLOW_EXTRACT,SUCCESS,2024-03-12 15:20:00,2024-03-12 15:39:00,19,20,False,,2024-03-12
CLIENT_STMT_GEN,SUCCESS,2024-07-15 07:28:00,2024-07-15 08:21:00,53,60,False,,2024-07-15
SLA_MONITOR_BATCH,LATE,2024-06-03 18:46:00,2024-06-03 19:42:00,56,15,True,,2024-06-03
PORTF_RPT_DAILY,SUCCESS,2024-07-03 22:15:00,2024-07-03 22:21:00,6,30,False,,2024-07-03
NAV_CALC_BATCH,SUCCESS,2024-06-06 05:25:00,2024-06-06 06:13:00,48,50,False,,2024-06-06
DIVIDEND_PROC,RUNNING,2024-12-26 09:44:00,2024-12-26 09:52:00,8,30,False,,2024-12-26
NAV_CALC_BATCH,RUNNING,2024-05-31 11:39:00,2024-05-31 11:58:00,19,50,False,,2024-05-31
CLIENT_STMT_GEN,LATE,2024-09-01 04:29:00,2024-09-01 06:21:00,112,60,True,,2024-09-01
FX_RATE_LOAD,SUCCESS,2024-12-25 17:58:00,2024-12-25 18:06:00,8,10,False,,2024-12-25
PERF_ATTR_JOB,SUCCESS,2024-12-06 06:48:00,2024-12-06 07:08:00,20,45,False,,2024-12-06
NAV_CALC_BATCH,FAILED,2024-02-11 16:28:00,2024-02-11 16:45:00,17,50,False,ABEND S0C7,2024-02-11
CASH_FLOW_EXTRACT,RUNNING,2024-02-27 01:53:00,2024-02-27 02:06:00,13,20,False,,2024-02-27
EOD_CLOSE_PROC,SUCCESS,2024-10-20 17:09:00,2024-10-20 17:35:00,26,70,False,,2024-10-20
TRANS_LOG_PARSER,ABENDED,2024-08-14 03:43:00,2024-08-14 03:47:00,4,25,False,JCL ERROR,2024-08-14
RISK_CALC_JOB,SUCCESS,2024-09-18 14:51:00,2024-09-18 14:59:00,8,40,False,,2024-09-18
RISK_CALC_JOB,SUCCESS,2024-07-31 14:36:00,2024-07-31 14:44:00,8,40,False,,2024-07-31
DIVIDEND_PROC,SUCCESS,2024-06-06 23:01:00,2024-06-06 23:18:00,17,30,False,,2024-06-06
SLA_MONITOR_BATCH,ABENDED,2024-04-21 18:04:00,2024-04-21 18:05:00,1,15,False,ABEND S222,2024-04-21
TRANS_LOG_PARSER,FAILED,2024-10-04 01:59:00,2024-10-04 02:01:00,2,25,False,ABEND S222,2024-10-04
PORTF_RPT_DAILY,SUCCESS,2024-04-02 04:49:00,2024-04-02 05:14:00,25,30,False,,2024-04-02
TRADE_SETTLE_CHK,SUCCESS,2024-08-03 11:57:00,2024-08-03 12:14:00,17,35,False,,2024-08-03
RISK_CALC_JOB,ABENDED,2024-07-12 12:05:00,2024-07-12 12:23:00,18,40,False,RC=12,2024-07-12
NAV_CALC_BATCH,ABENDED,2024-03-01 05:34:00,2024-03-01 05:47:00,13,50,False,JCL ERROR,2024-03-01
INVEST_RECON_JOB,FAILED,2024-04-24 00:48:00,2024-04-24 00:49:00,1,45,False,ABEND S0C7,2024-04-24
RISK_CALC_JOB,FAILED,2024-10-05 13:34:00,2024-10-05 13:47:00,13,40,False,RC=12,2024-10-05
CLIENT_STMT_GEN,SUCCESS,2024-03-20 08:12:00,2024-03-20 09:03:00,51,60,False,,2024-03-20
PERF_ATTR_JOB,SUCCESS,2024-12-04 13:39:00,2024-12-04 13:45:00,6,45,False,,2024-12-04
CLIENT_STMT_GEN,SUCCESS,2024-02-21 19:02:00,2024-02-21 19:35:00,33,60,False,,2024-02-21
FX_RATE_LOAD,FAILED,2024-01-25 07:47:00,2024-01-25 07:48:00,1,10,False,ABEND S222,2024-01-25
